abuse;steamship;random;0.0476949727013971
abuse;egotist;random;0.0510718031292018
abuse;polka;random;0.0598987042668205
abuse;outrage;coord;0.38987124525128
abuse;batter;coord;0.0537661959622821
abuse;consultation;random;0.0663806816899095
abuse;billingsgate;coord;0
abuse;mercature;random;0
abuse;persecution;coord;1.0465599393959
abuse;scurrility;coord;0
abuse;decree;random;0.103373630607071
abuse;neglect;coord;0.396409013552763
abuse;economy;random;0.0724015401831491
abuse;hoist;random;0.0503732408752713
abuse;network;random;0.0614543448590496
abuse;manipulate;coord;0.0632208391715486
abuse;minacity;coord;0
abuse;embodiment;random;0.0704152965913538
abuse;insult;coord;12876699.5000476
abuse;name-calling;coord;0
abuse;exploit;coord;0.0896651834580806
abuse;revilement;coord;12876699.5000476
abuse;ill-treat;coord;9593499.50182129
abuse;chameleon;random;0
abuse;profanation;coord;0.0763192888648758
abuse;desecration;coord;0.0763192888648758
abuse;remonstrate;random;0.238476321481516
abuse;violation;coord;0.0815956879078822
abuse;intimidation;coord;0.0740284913606071
abuse;mistreat;coord;9593499.50182129
abuse;vilification;coord;12876699.5000476
abuse;kink;random;0.0514235457945505
abuse;volley;random;0.0853493337027218
abuse;rape;coord;0.0521957099310981
abuse;objurgation;coord;0
abuse;juggle;random;0.112249891341105
abuse;cb;random;0
abuse;gulp;random;0.0631205205318855
abuse;period;random;0.0876907974144051
abuse;cursing;coord;10.4920586872574
abuse;girl;random;0.0611935276447556
abuse;contumely;coord;12876699.5000476
abuse;parson;random;0.0557971949111124
abuse;naik;random;0
abuse;misuse;coord;12876699.5000476
abuse;pigwidgeon;random;0
abuse;prostitution;coord;0.0740284913606071
abuse;high-low;random;0
abuse;loop;random;0.0561851451689265
abuse;waste;coord;0.171515682967159
abuse;hurt;coord;0.0663806816899095
abuse;vituperation;coord;0
abuse;oppression;coord;0.38987124525128
abuse;sauce;coord;0.0476949727013971
abuse;forger;random;0
abuse;tyrant;random;0.0476949727013971
abuse;gag;random;0.0838313636140599
abuse;commissariat;random;0.0476949727013971
abuse;ill-treatment;coord;12876699.5000476
abuse;sentinel;random;0.0516605444401897
abuse;exploitation;coord;0.396409013552763
abuse;measure;random;0.100327536894142
abuse;smash;random;0.0681823602208334
abuse;maltreatment;coord;12876699.5000476
abuse;offertory;random;0
abuse;insults;coord;12876699.5000476
abuse;raff;random;0
abuse;bubble;random;0.0607411721629896
abuse;injure;coord;0.06177320650456
abuse;manipulation;coord;0.0682167386401905
abuse;invective;coord;0
abuse;scupper;random;0.0528108045581433
abuse;cruelty;coord;1.61540656297781
abuse;form;random;0.0883202111868634
abuse;faggot;random;0
abuse;brainstorm;random;0.0683323945834687
