love;sex;6.77;0.0704635464322197
tiger;cat;7.35;0.621334934559612
tiger;tiger;10.00;12876699.5000476
book;paper;7.46;0.152115305377711
computer;keyboard;7.62;0.0822551678509592
computer;internet;7.58;0.0751361167849628
plane;car;5.77;0.259302482058639
train;car;6.31;0.22769050214494
telephone;communication;7.50;0.0876921219548527
television;radio;6.77;0.571014795224227
media;radio;7.42;0.356287547072047
drug;abuse;6.85;0.0649102443163831
bread;butter;6.19;0.191026628630598
cucumber;potato;5.92;0
doctor;nurse;7.00;0.258220523665318
professor;doctor;6.62;0.285528689664549
student;professor;6.81;0.0853928766711146
smart;student;4.62;0
smart;stupid;5.81;0
company;stock;7.08;0.1162023827687
stock;market;8.08;0.0824797710969037
stock;phone;1.62;0.0885776256644895
stock;CD;1.31;0
stock;jaguar;0.92;0.104900129825873
stock;egg;1.81;0.0938145461453591
fertility;egg;6.69;0
stock;live;3.73;0.0602126781733009
stock;life;0.92;0.0798692400954493
book;library;7.46;0.0800620501415104
bank;money;8.12;0.0705160771810589
wood;forest;7.73;12876699.5000476
money;cash;9.15;0.328698486745696
professor;cucumber;0.31;0
king;cabbage;0.23;0.0516572876490033
king;queen;8.58;12876699.5000476
king;rook;5.92;0
bishop;rabbi;6.69;0.210480012113853
Jerusalem;Israel;8.46;0
Jerusalem;Palestinian;7.65;0
holy;sex;1.62;0
fuck;sex;9.44;0.047625982491588
Maradona;football;8.62;0
football;soccer;9.03;0
football;basketball;6.81;0.215296981380271
football;tennis;6.63;0.174114130165267
tennis;racket;7.56;0.0596430633337855
Arafat;peace;6.73;0
Arafat;terror;7.65;0
Arafat;Jackson;2.50;0
law;lawyer;8.38;0.0650223735945153
movie;star;7.38;0.0813853841076393
movie;popcorn;6.19;0
movie;critic;6.73;0.0699665107225189
movie;theater;7.92;0.0909492544253051
physics;proton;8.12;0.0497573520708601
physics;chemistry;7.35;0.323801097912128
space;chemistry;4.88;0.0672857407233349
alcohol;chemistry;5.54;0.0644953768704757
vodka;gin;8.46;0
vodka;brandy;8.13;0
drink;car;3.04;0.0809504747676433
drink;ear;1.31;0.0738995231037091
drink;mouth;5.96;0.0810770717873653
drink;eat;6.87;0.307385218699073
baby;mother;7.85;0.188009019194442
drink;mother;2.65;0.0818493621581984
car;automobile;8.94;12876699.5000476
gem;jewel;8.96;12876699.5000476
journey;voyage;9.29;0.353388466145911
boy;lad;8.83;0.292873571087795
coast;shore;9.10;1.6154065629778
asylum;madhouse;8.87;2.46630346237644
magician;wizard;9.02;12876699.5000476
midday;noon;9.29;12876699.5000476
furnace;stove;8.79;0.0596908299498797
food;fruit;7.52;0.0860722514427093
bird;cock;7.10;0.268117975063714
bird;crane;7.38;0
tool;implement;6.46;0.848424690094929
brother;monk;6.27;0.0689438423392179
crane;implement;2.69;0.0784009172447185
lad;brother;4.46;0.0829630864814942
journey;car;5.85;0.0706994932607498
monk;oracle;5.00;0.0587652335919064
cemetery;woodland;2.08;0.0538965533769457
food;rooster;4.42;0.0671070655795743
coast;hill;4.38;0.218668440706594
forest;graveyard;1.85;0.058713932408429
shore;woodland;3.08;0.0593950825829739
monk;slave;0.92;0.066138684983793
coast;forest;3.15;0.0627623451593688
lad;wizard;0.92;0.0758750398287767
chord;smile;0.54;0.0790401322916201
glass;magician;2.08;0.060445444596714
noon;string;0.54;0.0652694046478817
rooster;voyage;0.62;0.0501303369741049
money;dollar;8.42;0.33837621847086
money;cash;9.08;0.328698486745696
money;currency;9.04;0.620518428686881
money;wealth;8.27;17.495237058189
money;property;7.57;0.518413908920542
money;possession;7.29;0.233250784338549
money;bank;8.50;0.0705160771810589
money;deposit;7.73;0.0637299615146716
money;withdrawal;6.88;0.067230007523213
money;laundering;5.65;0.058217737919509
money;operation;3.31;0.0987481404819002
tiger;jaguar;8.00;0.395925350988717
tiger;feline;8.00;0.300101628500413
tiger;carnivore;7.08;0.221687241324031
tiger;mammal;6.85;0.162250352577379
tiger;animal;7.00;0.142355866558563
tiger;organism;4.77;0.100576218599396
tiger;fauna;5.62;0.142355866558563
tiger;zoo;5.87;0.0497532439021641
psychology;psychiatry;8.08;0.135164758219257
psychology;anxiety;7.00;0.0610714469502333
psychology;fear;6.85;0.0654318080620673
psychology;depression;7.42;0.0573088865973368
psychology;clinic;6.58;0.0459986673960289
psychology;doctor;6.42;0.0589600505940542
psychology;Freud;8.21;0.0459986673960289
psychology;mind;7.69;0.0932808174179047
psychology;health;7.23;0.0583552997700256
psychology;science;6.71;0.317472113980155
psychology;discipline;5.58;0.240903489889123
psychology;cognition;7.48;0.138914316351904
planet;star;8.45;0.494866049699276
planet;constellation;8.06;0.0565076818660185
planet;moon;8.08;0.388984702376777
planet;sun;8.02;0.447562873854359
planet;galaxy;8.11;0.0565076818660185
planet;space;7.92;0.0918554531750258
planet;astronomer;7.94;0
