acacia;tree;hyper;0.00071332
acacia;oak;coord;0.15816
acacia;thorny;attri;0.02655
acacia;pine;coord;0.15238
acacia;bark;mero;0.11608
acacia;plant;event;0.11705
acacia;plant;event;0.29832
acacia;wood;mero;0.083531
acacia;flower;mero;0.3622
acacia;grow;event;0.092431
acacia;cypress;coord;0.059788
acacia;trunk;mero;0.055124
acacia;willow;coord;0.079624
acacia;natural;random;0.16957
acacia;cover;random;0.013935
acacia;odorous;attri;0.012631
acacia;large;attri;0.25998
acacia;cedar;coord;0.003878
acacia;open;random;0.087832
acacia;poplar;coord;5.9655e-005
acacia;green;attri;0.053334
acacia;birch;coord;0.018969
acacia;tall;attri;0.021158
acacia;brown;attri;0.035556
acacia;leaf;mero;0.20259
acacia;yellow;attri;0.18003
acacia;important;random;0.072436
acacia;branch;mero;0.021413
acacia;cut;event;0.11548
acacia;root;mero;0.097089
acacia;stand;event;0.0072908
acacia;begin;random;0.064003
acacia;fall;event;0.13712
acacia;old;attri;0.011237
acacia;elm;coord;0.041102
acacia;content;random;0.077616
acacia;young;attri;0.0044494
acacia;live;event;0.0069077
acacia;live;event;0.0036175
acacia;responsible;random;0.10073
acacia;show;random;0.058936
acacia;crown;mero;0.24917
acacia;learn;random;0.041736
acacia;disease;random;0.11816
acacia;hope;random;0.1018
acacia;impact;random;0.20981
acacia;moor;random;0.17075
acacia;eyelid;random;0.16598
acacia;bole;mero;0.1017
acacia;spike;mero;0.01319
acacia;die;event;0.037756
acacia;treetop;mero;0.023927
acacia;boat;random;0.18146
acacia;limb;mero;0.023314
acacia;burl;mero;0.055971
acacia;stumble;random;0.014
acacia;tour;random;0.037242
acacia;fading;random;0.07429
acacia;consolidation;random;0.021172
acacia;instrument;random;0.12883
acacia;greeting;random;0.025094
acacia;re;random;0.073584
acacia;stump;mero;0.023449
acacia;mutual;random;0.16168
acacia;federal;random;0.09572
acacia;manuscript;random;0.028428
acacia;democracy;random;0.08403
acacia;connexion;random;0.22292
acacia;conductivity;random;0.26841
acacia;sycophantic;random;0.12833
acacia;cortex;random;0.022613
acacia;knock-on;random;0.020771
acacia;nappy;random;0.037929
acacia;mezzo-soprano;random;0.025411
alligator;lizard;coord;0.030741
alligator;turtle;coord;0.09348
alligator;crocodile;coord;0.018459
alligator;reptile;hyper;0.12461
alligator;snake;coord;0.053073
alligator;frog;coord;0.079564
alligator;carnivorous;attri;0.05588
alligator;bask;event;0.0029256
alligator;predator;hyper;0.062969
alligator;animal;hyper;0.19712
alligator;aquatic;attri;0.07329
alligator;carnivore;hyper;0.0066999
alligator;jaw;mero;0.0050527
alligator;eat;event;0.22629
alligator;vertebrate;hyper;0.020283
alligator;wild;attri;0.037033
alligator;hunt;event;0.0081959
alligator;toad;coord;0.011062
alligator;large;attri;0.15637
alligator;creature;hyper;0.027096
alligator;tooth;mero;0.1444
alligator;tail;mero;0.056593
alligator;mouth;mero;0.068627
alligator;long;attri;0.0030587
alligator;poach;event;0.047383
alligator;leg;mero;0.0033912
alligator;hide;event;0.033751
alligator;green;attri;0.079395
alligator;likely;random;0.18184
alligator;aggressive;attri;0.066636
alligator;chase;event;0.0043534
alligator;big;attri;0.010106
alligator;skin;mero;0.11233
alligator;eye;mero;0.1047
alligator;find;random;0.14314
alligator;dangerous;attri;0.081767
alligator;walk;event;0.0030241
alligator;addition;random;0.048177
alligator;young;attri;0.37795
alligator;foot;mero;0.007265
alligator;swim;event;0.11975
alligator;shoot;event;0.069571
alligator;kill;event;0.094155
alligator;enable;random;0.082007
alligator;beast;hyper;0.10557
alligator;possible;random;0.3034
alligator;live;event;0.054038
alligator;scale;mero;0.0076962
alligator;previous;random;0.11001
alligator;old;attri;0.0080686
alligator;run;event;0.044522
alligator;heavy;attri;0.17769
alligator;alternative;random;0.35874
alligator;remember;random;0.026433
alligator;breathe;event;0.27376
alligator;chordate;hyper;0.12897
alligator;conclude;random;0.15317
alligator;attack;event;0.063339
alligator;root;random;0.028222
alligator;view;random;0.051692
alligator;experienced;random;0.12731
alligator;experience;random;0.11122
alligator;teenager;random;0.21349
alligator;warn;random;0.0083234
alligator;frighten;event;0.082185
alligator;continent;random;0.0094164
alligator;die;event;0.026169
alligator;ferocious;attri;0.0037319
alligator;sleep;event;0.017295
alligator;twin;random;0.10006
alligator;label;random;0.17871
alligator;propel;random;0.022071
alligator;admire;random;0.0055854
alligator;hungry;attri;0.44768
alligator;social;random;0.0070803
alligator;frightening;attri;0.0085302
alligator;implement;random;0.10248
alligator;administer;random;0.063874
alligator;drink;event;0.047149
alligator;answer;random;0.12255
alligator;minimum;random;0.073395
alligator;electronic;random;0.043509
alligator;vitro;random;0.06504
alligator;impulsive;random;0.065006
alligator;dock;random;0.016476
alligator;clone;random;0.087266
alligator;message;random;0.022648
alligator;scary;attri;0.12296
alligator;contestant;random;0.019606
alligator;cardiac;random;0.020713
alligator;unbelievable;random;0.066735
alligator;fetch;random;0.0097079
alligator;redesignated;random;0.082563
alligator;constructive;random;0.0042714
alligator;recombination;random;0.13667
alligator;arrears;random;0.1599
alligator;courthouse;random;0.03185
alligator;handgun;random;0.13767
alligator;unfurl;random;0.0025841
alligator;methyl;random;0.039649
alligator;st;random;0.13038
alligator;trombone;random;0.11833
alligator;syntactic;random;0.24451
alligator;rectifier;random;0.25464
ambulance;paramedic;mero;0.41018
ambulance;medic;mero;0.15948
ambulance;motorbike;coord;0.046913
ambulance;transport;event;0.21447
ambulance;transport;event;0.23983
ambulance;siren;mero;0.054092
ambulance;vehicle;hyper;0.016772
ambulance;rescue;event;0.090831
ambulance;truck;coord;0.057152
ambulance;helicopter;coord;0.055341
ambulance;driver;mero;0.013815
ambulance;crew;mero;0.018187
ambulance;carry;event;0.23785
ambulance;air;random;0.12921
ambulance;arrive;event;0.070916
ambulance;take;event;0.17054
ambulance;call;event;0.072249
ambulance;stop;event;0.0049435
ambulance;crash;event;0.1057
ambulance;back;mero;0.2029
ambulance;qualified;random;0.2821
ambulance;include;random;0.049835
ambulance;use;event;0.0027684
ambulance;car;coord;0.030465
ambulance;continue;random;0.0069869
ambulance;enter;event;0.079053
ambulance;do;random;0.21193
ambulance;new;attri;0.13055
ambulance;drive;event;0.014117
ambulance;leave;event;0.044262
ambulance;come;event;0.2633
ambulance;ensure;random;0.02661
ambulance;move;event;0.048063
ambulance;prevent;random;0.082319
ambulance;break;event;0.01304
ambulance;break;event;0.0015887
ambulance;inside;mero;0.0009894
ambulance;travel;event;0.019166
ambulance;make;random;0.06201
ambulance;go;event;0.10941
ambulance;turn;event;0.064744
ambulance;complete;random;0.068801
ambulance;full;attri;0.00669
ambulance;guard;random;0.34038
ambulance;bus;coord;0.34479
ambulance;replacement;random;0.14372
ambulance;build;event;0.0624
ambulance;front;mero;0.24509
ambulance;ride;event;0.13147
ambulance;hold;random;0.31611
ambulance;run;event;0.067346
ambulance;program;random;0.025832
ambulance;country;random;0.023428
ambulance;motorcycle;coord;0.061104
ambulance;assess;random;0.0086651
ambulance;passenger;mero;0.029707
ambulance;great;random;0.17846
ambulance;repair;event;0.23512
ambulance;free;random;0.085605
ambulance;sign;random;0.096119
ambulance;train;coord;0.05094
ambulance;cost;event;0.19368
ambulance;appear;random;0.003699
ambulance;model;random;0.20008
ambulance;set;random;0.085619
ambulance;empty;attri;0.45202
ambulance;produce;event;0.13976
ambulance;tank;mero;0.015803
ambulance;sit;event;0.033089
ambulance;conversion;random;0.028866
ambulance;fast;attri;0.058628
ambulance;motor;mero;0.048879
ambulance;door;mero;0.10121
ambulance;monitor;random;0.075857
ambulance;testing;random;0.0043147
ambulance;light;mero;0.0057269
ambulance;bicycle;coord;0.056553
ambulance;old;attri;0.026009
ambulance;education;random;0.075888
ambulance;clean;attri;0.0050501
ambulance;devote;random;0.0302
ambulance;evolve;random;0.054768
ambulance;finance;random;0.0002938
ambulance;van;coord;0.13335
ambulance;load;event;0.096351
ambulance;radio;mero;0.046364
ambulance;ferry;coord;0.022159
ambulance;engine;mero;0.0115
ambulance;physical;random;0.095612
ambulance;roof;mero;0.025678
ambulance;study;random;0.19385
ambulance;mirror;mero;0.0046036
ambulance;floor;mero;0.13136
ambulance;aspect;random;0.12038
ambulance;core;random;0.028497
ambulance;top;mero;0.021187
ambulance;rear;mero;0.24509
ambulance;loud;attri;0.0029114
ambulance;tractor;coord;0.05661
ambulance;clue;random;0.010666
ambulance;jet;coord;0.062665
ambulance;windshield;mero;0.0071816
ambulance;love;random;0.099521
ambulance;tanker;coord;0.1553
ambulance;scooter;coord;0.011193
ambulance;fighter;coord;0.070375
ambulance;seat;mero;0.014073
ambulance;interior;mero;0.1653
ambulance;park;event;0.24789
ambulance;dump;random;0.093596
ambulance;bomber;coord;0.092689
ambulance;fuel;event;0.2477
ambulance;fuel;event;0.12358
ambulance;white;attri;0.0047527
ambulance;debate;random;0.22585
ambulance;refuel;event;0.048623
ambulance;website;random;0.066571
ambulance;window;mero;0.24869
ambulance;wheel;mero;0.19418
ambulance;gap;random;0.22268
ambulance;present;random;0.086747
ambulance;navigation;random;0.038842
ambulance;green;random;0.038242
ambulance;adjust;random;0.030781
ambulance;colour;mero;0.00030122
ambulance;mayor;random;0.22901
ambulance;gear;mero;0.066503
ambulance;noisy;attri;0.28375
ambulance;gas;mero;0.036901
ambulance;concentration;random;0.030737
ambulance;compartment;mero;0.19078
ambulance;supplier;random;0.04716
ambulance;abolish;random;0.007362
ambulance;gasoline;mero;0.0057324
ambulance;review;random;0.069093
ambulance;tire;mero;0.0012299
ambulance;fix;event;0.015163
ambulance;plate;mero;0.082611
ambulance;belt;mero;0.011252
ambulance;trunk;mero;0.04431
ambulance;onstage;random;0.2729
ambulance;artifact;hyper;0.078852
ambulance;glider;coord;0.017553
ambulance;moped;coord;0.097175
ambulance;dirty;attri;0.067031
ambulance;windscreen;mero;0.0036809
ambulance;constituent;random;0.16947
ambulance;crown;random;0.4244
ambulance;frame;mero;0.040382
ambulance;underline;random;0.013727
ambulance;barge;random;0.043997
ambulance;brake;event;0.12949
ambulance;brake;event;0.0029926
ambulance;furnishing;random;0.040428
ambulance;bike;coord;0.14306
ambulance;dusty;attri;0.033769
ambulance;mad;random;0.16508
ambulance;oil;mero;0.208
ambulance;methodology;random;0.081736
ambulance;trademark;random;0.23563
ambulance;conveyance;hyper;0.023056
ambulance;seatbelt;mero;0.13096
ambulance;headlight;mero;0.008237
