abuse;steamship;random;0.87095
abuse;egotist;random;0.83139
abuse;polka;random;0.79434
abuse;outrage;coord;0.79289
abuse;batter;coord;0.77367
abuse;consultation;random;0.76029
abuse;billingsgate;coord;0.72177
abuse;mercature;random;0.71477
abuse;persecution;coord;0.69309
abuse;scurrility;coord;0.68348
abuse;decree;random;0.6829
abuse;neglect;coord;0.66823
abuse;economy;random;0.66794
abuse;hoist;random;0.6492
abuse;network;random;0.64742
abuse;manipulate;coord;0.63947
abuse;minacity;coord;0.63564
abuse;embodiment;random;0.62357
abuse;insult;coord;0.61587
abuse;name-calling;coord;0.60883
abuse;exploit;coord;0.60253
abuse;revilement;coord;0.60056
abuse;ill-treat;coord;0.58981
abuse;chameleon;random;0.58612
abuse;profanation;coord;0.58504
abuse;desecration;coord;0.5824
abuse;remonstrate;random;0.57996
abuse;violation;coord;0.57763
abuse;intimidation;coord;0.57272
abuse;mistreat;coord;0.56643
abuse;vilification;coord;0.56292
abuse;kink;random;0.5624
abuse;volley;random;0.56195
abuse;rape;coord;0.55575
abuse;objurgation;coord;0.54738
abuse;juggle;random;0.53764
abuse;cb;random;0.5357
abuse;gulp;random;0.52367
abuse;period;random;0.51774
abuse;cursing;coord;0.51187
abuse;girl;random;0.5115
abuse;contumely;coord;0.51139
abuse;parson;random;0.50455
abuse;naik;random;0.49551
abuse;misuse;coord;0.491
abuse;pigwidgeon;random;0.49052
abuse;prostitution;coord;0.48707
abuse;high-low;random;0.48456
abuse;loop;random;0.47842
abuse;waste;coord;0.47837
abuse;hurt;coord;0.47813
abuse;vituperation;coord;0.47606
abuse;oppression;coord;0.47368
abuse;sauce;coord;0.46791
abuse;forger;random;0.46711
abuse;tyrant;random;0.46634
abuse;gag;random;0.46553
abuse;commissariat;random;0.46388
abuse;ill-treatment;coord;0.46048
abuse;sentinel;random;0.45993
abuse;exploitation;coord;0.45055
abuse;measure;random;0.44951
abuse;smash;random;0.44901
abuse;maltreatment;coord;0.44441
abuse;offertory;random;0.43377
abuse;insults;coord;0.42524
abuse;raff;random;0.42423
abuse;bubble;random;0.42282
abuse;injure;coord;0.40516
abuse;manipulation;coord;0.40382
abuse;invective;coord;0.40174
abuse;scupper;random;0.39358
abuse;cruelty;coord;0.39239
abuse;form;random;0.3922
abuse;faggot;random;0.39051
abuse;brainstorm;random;0.38415
abuse;ribaldry;coord;0.384
abuse;roti;random;0.36867
abuse;earth;random;0.35723
abuse;violence;coord;0.35311
abuse;swear;coord;0.3496
abuse;piquet;random;0.33497
abuse;armory;random;0.33307
abuse;oath;coord;0.32673
abuse;molest;coord;0.32029
abuse;harm;coord;0.31534
abuse;paving;random;0.30962
abuse;swearing;coord;0.30363
abuse;arboriculture;random;0.29946
abuse;maltreat;coord;0.26761
abuse;mistreatment;coord;0.26055
abuse;heifer;random;0.23478
abuse;acquire;random;0.21284
abuse;tell-tale;random;0.15947
advocate;proponent;coord;0.80222
advocate;counselor;coord;0.79556
advocate;velocipede;random;0.75304
advocate;partisan;coord;0.72008
advocate;pleader;coord;0.70668
advocate;counsel;coord;0.70238
advocate;patron;coord;0.65545
advocate;solicitor;coord;0.65247
advocate;complexness;random;0.64687
advocate;proctor;coord;0.64246
advocate;sympathizer;coord;0.61204
advocate;kettle;random;0.60997
advocate;counselor-at-law;coord;0.57645
advocate;food;random;0.56696
advocate;advocator;coord;0.5625
advocate;broker;coord;0.55438
advocate;counsellor;coord;0.55394
advocate;garden;random;0.5503
advocate;auctioneer;coord;0.53746
advocate;exponent;coord;0.5059
advocate;generalissimo;random;0.49646
advocate;hubbub;random;0.4553
advocate;cadence;random;0.44836
advocate;conspectus;random;0.44146
advocate;champion;coord;0.44133
advocate;underwriter;coord;0.4017
advocate;churchdom;random;0.39266
advocate;friend;coord;0.38614
advocate;mediator;coord;0.37708
advocate;blow;random;0.35741
advocate;comatoseness;random;0.33524
advocate;mall;random;0.3329
advocate;valour;random;0.319
advocate;wellwisher;coord;0.31683
advocate;paraffin;random;0.30718
advocate;tonga;random;0.29888
advocate;nestor;random;0.29107
advocate;marmalade;random;0.25227
advocate;groyne;random;0.23844
advocate;heather;random;0.1762
aficionado;enthusiast;coord;0.74417
aficionado;enlargement;random;0.62793
aficionado;adherent;coord;0.60288
aficionado;statute;random;0.55956
aficionado;admirer;coord;0.52943
aficionado;bawdyhouse;random;0.49022
aficionado;foundling;random;0.48873
aficionado;fanatic;coord;0.47183
aficionado;blot;random;0.44132
aficionado;corn;random;0.39824
aficionado;fan;coord;0.39299
aficionado;capital;random;0.36357
aficionado;addict;coord;0.34421
aficionado;devotee;coord;0.25578
agenda;gentilism;random;0.70426
agenda;agendum;coord;0.6798
agenda;propriety;random;0.67368
agenda;docket;coord;0.47434
agenda;schedule;coord;0.45075
agenda;decoy;random;0.43584
agenda;calendar;coord;0.4246
agenda;corporation;random;0.38315
aggressor;invader;coord;0.65416
aggressor;provoker;coord;0.54736
aggressor;corporation;random;0.51113
aggressor;propriety;random;0.48398
aggressor;goods;random;0.48334
aggressor;assailant;coord;0.47497
aggressor;gentilism;random;0.45732
aggressor;attacker;coord;0.39176
aggressor;antagonist;coord;0.36692
aggressor;chock;random;0.3256
agitator;corporation;random;0.66395
agitator;gentilism;random;0.6129
agitator;fomenter;coord;0.60648
agitator;pistol;random;0.59367
agitator;campaigner;coord;0.57767
agitator;chock;random;0.57748
agitator;activist;coord;0.51573
agitator;protester;coord;0.51129
agitator;propriety;random;0.48214
agitator;dissenter;coord;0.43793
agriculture;cultivation;coord;0.80606
agriculture;frigate;random;0.69262
