acacia;tree;hyper;0.83
acacia;oak;coord;0.601
acacia;elm;coord;0.594
acacia;birch;coord;0.586
acacia;willow;coord;0.586
acacia;limb;mero;0.528
acacia;wood;mero;0.52
acacia;crown;mero;0.498
acacia;treetop;mero;0.498
acacia;bole;mero;0.497
acacia;trunk;mero;0.497
acacia;stump;mero;0.494
acacia;burl;mero;0.492
acacia;cypress;coord;0.169
acacia;flower;mero;0.148
acacia;root;mero;0.147
acacia;pine;coord;0.146
acacia;poplar;coord;0.13
acacia;bark;mero;0.122
acacia;cedar;coord;0.112
acacia;plant;event;0.111
acacia;plant;event;0.111
acacia;disease;random;0.11
acacia;leaf;mero;0.109
acacia;green;attri;0.099
acacia;branch;mero;0.092
acacia;cortex;random;0.092
acacia;boat;random;0.076
acacia;cut;event;0.068
acacia;large;attri;0.064
acacia;old;attri;0.061
acacia;instrument;random;0.061
acacia;tour;random;0.061
acacia;tall;attri;0.06
acacia;spike;mero;0.06
acacia;content;random;0.06
acacia;important;random;0.059
acacia;stand;event;0.058
acacia;cover;random;0.058
acacia;connexion;random;0.053
acacia;show;random;0.053
acacia;live;event;0.052
acacia;consolidation;random;0.052
acacia;live;event;0.052
acacia;die;event;0.048
acacia;responsible;random;0.048
acacia;brown;attri;0.047
acacia;young;attri;0.047
acacia;eyelid;random;0.047
acacia;grow;event;0.046
acacia;learn;random;0.045
acacia;fall;event;0.043
acacia;greeting;random;0.04
acacia;democracy;random;0.039
acacia;odorous;attri;0.038
acacia;manuscript;random;0.036
acacia;federal;random;0.035
acacia;impact;random;0.035
acacia;re;random;0.035
acacia;open;random;0.035
acacia;moor;random;0.033
acacia;begin;random;0.03
acacia;conductivity;random;0.027
acacia;yellow;attri;0.026
acacia;natural;random;0.026
acacia;mutual;random;0.022
acacia;nappy;random;0.02
acacia;hope;random;0.02
acacia;stumble;random;0.019
acacia;thorny;attri;0.017
acacia;mezzo-soprano;random;0.013
acacia;fading;random;0.008
acacia;sycophantic;random;0.006
acacia;knock-on;random;0
